Agent,Location Name,Address,City,St,Zip,County,Loc Phone,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
27522,SHIV FOOD MART,1202 RED BLUFF RD,PASADENA,TX,775060000,HARRIS,7134730130,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
28463,OSCAR`S FOOD MART #2,2221 RED BLUFF RD,PASADENA,TX,775063827,HARRIS,7134733000,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
20494,GRAB ALL DRIVE IN GROCERY,7830 Fm 646 Rd S,SANTA FE,TX,775107520,GALVESTON,4093162191,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
26667,ARLAN'S MARKET #9,12460 HIGHWAY 6,SANTA FE,TX,775100000,GALVESTON,4099253516,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
30189,FUEL DEPOT #37,11705 FM 1764 RD,SANTA FE,TX,775100000,GALVESTON,4099252122,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
20644,TICK TOCK GROCERY,620 E SOUTH ST,ALVIN,TX,775110000,BRAZORIA,12813311149,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
23064,ALVIN FOOD MART,3515 MUSTANG RD.,ALVIN,TX,775110000,BRAZORIA,2813318717,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
24821,AMIGOS FOOD MART,100 N 2ND ST,ALVIN,TX,775110000,BRAZORIA,2817568383,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
25221,POWER MART #2,1700 W SOUTH ST,ALVIN,TX,775110000,BRAZORIA,2813310535,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
27667,SHOP-N-GET,1517 W SEALY ST,ALVIN,TX,775115835,BRAZORIA,2813311820,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
28701,SPEEDY EXPRESS,305 W HOUSE ST,ALVIN,TX,775110000,BRAZORIA,2818240321,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29935,"BHAARAT VENTURE, INC",18845 CR 143,ALVIN,TX,775110000,BRAZORIA,2814895100,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
21726,SUNRISE GROCERY,801 S. MAIN,ANAHUAC,TX,775140000,CHAMBERS,4092676151,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
8486,E Z GAS & FOOD,2113 S. VELASCO,ANGLETON,TX,775150000,BRAZORIA,19798490148,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
17420,ANGLETON CHEVRON,2100 SOUTH VELASCO ST.,ANGLETON,TX,775150000,BRAZORIA,9798643434,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
28437,CIRCLE A,1100 CEMETARY RD,ANGLETON,TX,775155300,BRAZORIA,9798494553,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
28438,SMITH GROCERY,637 W MULBERRY ST,ANGLETON,TX,775150000,BRAZORIA,9798496027,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30606,SAVE A STEP FOOD MART,530 E MULBERRY,ANGLETON,TX,775150000,BRAZORIA,9798493455,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
31550,MZAYAAN PROPERTY INC,22602 N HWY 288B,ANGLETON,TX,775150000,BRAZORIA,7134782193,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
32382,ON THE WAY FOOD MART,15706 Highway 6,Santa Fe,TX,775172401,GALVESTON,4099257581,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
1424,JON'S MART,605 E TEXAS AVE,BAYTOWN,TX,775200000,HARRIS,12814276181,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
4995,K L & B FOOD STORE,500 N ALEXANDER,BAYTOWN,TX,775200000,HARRIS,12814272056,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM
17823,EZ STOP & GO,3007 N. ALEXANDER DR.,BAYTOWN,TX,775200000,HARRIS,12814279020,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
25717,TEXAS AVENUE FOOD MART,401 E TEXAS AVE,BAYTOWN,TX,775200000,HARRIS,2818372409,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
26013,AKSHAN INC,1600 S HWY 146,BAYTOWN,TX,775207629,HARRIS,2818371279,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
28487,SPEED FUEL,1212 E TEXAS AVE,BAYTOWN,TX,775207310,HARRIS,2818397919,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
28985,JACK'S GROCERY #3,7120 BAYWAY DR,BAYTOWN,TX,775200000,HARRIS,2814242867,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29601,DISNEY FOOD STORE,411 N COMMERCE ST,BAYTOWN,TX,775200000,HARRIS,2818379727,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30073,GREEN TREE FOOD STORE,2009 WARD ROAD,BAYTOWN,TX,775205504,HARRIS,2814281106,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
30393,BOWIE FOOD STORE,2110 JAMES BOWIE DR,BAYTOWN,TX,775200000,HARRIS,2818377923,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
30634,SNACK TIME FOOD MART,3312 DECKER DR,BAYTOWN,TX,775200000,HARRIS,2818370102,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
31313,BAYTOWN EXPRESS,1617 MISSOURI ST,BAYTOWN,TX,775200000,HARRIS,2818370786,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
31538,PICK N DRIVE,1100 DECKER DR.,BAYTOWN,TX,775200000,HARRIS,2818397159,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
31793,ALEXANDER FOOD STORE,2110 N ALEXANDER DR,BAYTOWN,TX,775203454,HARRIS,2814203344,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
32185,LA MINI MIX,2400 Kentucky St,Baytown,TX,775206056,HARRIS,8328600463,5AM-10PM,5AM-10PM,5AM-10PM,5AM-10PM,5AM-10PM,5AM-10PM,5AM-10PM
17435,THE EXPRESS,2107 W CEDAR BAYOU,BAYTOWN,TX,775210000,HARRIS,2814218050,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
28541,SNACK TIME FOOD MART #3,2401 MASSEY TOMPKINS RD,BAYTOWN,TX,775210000,HARRIS,2814207500,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
28845,SUPER STOP,5003 N MAIN ST,BAYTOWN,TX,775210000,HARRIS,2818393040,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29515,OASIS ROLLINGBROOK,2443 ROLLINGBROOK DR,BAYTOWN,TX,775213660,HARRIS,8326952333,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30919,OASIS SHADY HILL,3400 ROLLINGBROOK DR,BAYTOWN,TX,775210000,HARRIS,8326952393,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
31299,OASIS NORTHWOOD,3135 GARTH RD,BAYTOWN,TX,775210000,HARRIS,8326953432,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
30709,SAM'S EXPRESS #1,8305 N HIGHWAY 146,BAYTOWN,TX,775230000,CHAMBERS,2813837084,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
31958,Snappy Mart #4,9040 Fm 1405 Rd,Baytown,TX,775239745,CHAMBERS,2815739177,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
32282,Oasis Grand Parkway South,4160 E Grand Pkwy S,Baytown,TX,775235104,CHAMBERS,2818373926,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
32599,Oasis 1405 Opperations LL,5490 N Highway 146,Baytown,TX,775239526,CHAMBERS,2819180230,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
30743,DELL DALE FOOD STORE,531 DELL DALE ST,CHANNELVIEW,TX,775300000,HARRIS,2814521055,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
14032,FASTOP,612 W PLANTATION DR,CLUTE,TX,775310000,BRAZORIA,9792659155,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
17819,FASTLANE SHELL #49,1014 S LAZY LN,CLUTE,TX,775310000,BRAZORIA,19792659446,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
20892,HANDI STOP #88,701 DIXIE DR.,CLUTE,TX,775310000,BRAZORIA,9792668652,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
22909,271 HP,461 W. PLANTATION DR.,CLUTE,TX,775310000,BRAZORIA,9792859595,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30518,NEW WAY FOOD,127 BRAZOSPORT BLVD N STE,CLUTE,TX,775310000,BRAZORIA,9792669572,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
3343,SIMMONS GROCERY,3808 FM 1008,DAYTON,TX,775350000,LIBERTY,19362582623,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,7AM-10PM,8AM-10PM
26020,OLD RIVER CHEVRON,12021 FM 1409,OLD RIVER WINFREE,TX,775350000,LIBERTY,2815760400,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29787,COUNTRY FOOD MART #2,306 E HWY 90,DAYTON,TX,775350000,LIBERTY,9362589664,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
31519,TOBACCO BARN 3443,403 E HIGHWAY 90,DAYTON,TX,775350000,LIBERTY,9362585129,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,12PM-6PM
32590,Sam Express #2,12731 FM 1409,OLD RIVER WINFREE,TX,775350000,LIBERTY,2813850000,4AM-11PM,4AM-11PM,4AM-11PM,4AM-11PM,4AM-11PM,5AM-11PM,6AM-11PM
32591,Sam Express #3,11983 Fm 1409,Dayton,TX,775355959,LIBERTY,2816155351,4AM-11PM,4AM-11PM,4AM-11PM,4AM-11PM,4AM-11PM,5AM-11PM,6AM-11PM
11415,JAKE FOOD STORE,5034 LUELLA ST.,DEER PARK,TX,775360000,HARRIS,12814792823,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
19740,SUPERB FOOD STORE,8095 SPENCER HWY,DEER PARK,TX,775360000,HARRIS,12814795010,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
28188,DEER PARK FOOD MART #101,4006 CENTER ST,DEER PARK,TX,775360000,HARRIS,2819308372,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30123,FUEL EXPRESS #12,1301 W PASADENA BLVD,DEER PARK,TX,775365756,HARRIS,2814798743,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
31280,SPEED FUEL,2722 CENTER ST,DEER PARK,TX,775360000,HARRIS,2819301508,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
21006,DICKINSON EXPRESS MART,4921 FM 517 EAST,DICKINSON,TX,775390000,GALVESTON,12816145900,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM
25650,DICKINSON SHELL HWY 3,4200 HIGHWAY 3,DICKINSON,TX,775390000,GALVESTON,2813377216,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
29305,SPEED FUEL,5429 FM 517 RD E,DICKINSON,TX,775397128,GALVESTON,2815342453,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29840,LEAGUE CITY FOOD MART#101,151 FM 646 RD E,DICKINSON,TX,775390000,GALVESTON,12815343443,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
32779,Korner Food Mart,3031 Highway 3,Dickinson,TX,775397843,GALVESTON,2813375789,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
11586,SAM'S MART,1219 BRAZOSPORT BLVD.,FREEPORT,TX,775410000,BRAZORIA,9792334011,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,7AM-11PM
13824,S & Z FOOD MART #1,8130 HIGHWAY 36,JONES CREEK,TX,775410000,BRAZORIA,19792335818,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
30175,SRILAK MART,231 W 2ND ST,FREEPORT,TX,775410000,BRAZORIA,9792330084,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30362,MINUTE MARKET,1702 N BRAZOSPORT BLVD,FREEPORT,TX,775410000,BRAZORIA,9792332292,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
31712,STOP & SHOP #3,903 W 2ND ST,FREEPORT,TX,775410000,BRAZORIA,9792309696,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30714,ONE STOP FOOD STORE,522 N FRIENDSWOOD DR,FRIENDSWOOD,TX,775460000,GALVESTON,2819921469,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
31078,ANDYS FOOD MART,2525 W BAY AREA BLVD,FRIENDSWOOD,TX,775460000,GALVESTON,2814820422,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM
29944,M S EXPRESS #702,1901 CLINTON DR,GALENA PARK,TX,775470000,HARRIS,7136746385,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
30239,HANDY STOP #47,1701 CLINTON DR,GALENA PARK,TX,775473224,HARRIS,7136761562,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
26244,BROADWAY CITGO,2227 BROADWAY ST,GALVESTON,TX,775504639,GALVESTON,4097622204,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29411,SPEEDY MART,1702 23RD ST,GALVESTON,TX,775500000,GALVESTON,4097627520,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29998,NEW HUGGY BEAR #101,902 BROADWAY ST,GALVESTON,TX,775500000,GALVESTON,4097634668,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
30398,FERRY ROAD FOOD MART INC,202 HARBORSIDE DR,GALVESTON,TX,775500000,GALVESTON,4099744313,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
30742,BROADWAY QUICK STOP,3902 BROADWAY ST,GALVESTON,TX,775500000,GALVESTON,4097661052,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
31524,TRISTAR #1,4429 BROADWAY,GALVESTON,TX,775500000,GALVESTON,14097636453,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
31697,STAR FOOD MART,2502 45TH ST,GALVESTON,TX,775508547,GALVESTON,4097628744,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
32799,Seven Days Food Store,3428 Seawall Blvd,Galveston,TX,775508845,GALVESTON,4097630015,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
24427,STEP N GO,2427 53RD ST,GALVESTON,TX,775510000,GALVESTON,4097445260,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
27379,SUNNY FOOD MART,5027 BROADWAY ST,GALVESTON,TX,775510000,GALVESTON,4097709515,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30757,RACEWAY #6784,5714 BROADWAY AVE,GALVESTON,TX,775510000,GALVESTON,4097419700,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
30901,ISLAND FOOD STORE,4827 BROADWAY ST,GALVESTON,TX,775510000,GALVESTON,4097624381,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
31554,TRISTAR #2,8115 HARBORSIDE DRIVE,GALVESTON,TX,775540000,GALVESTON,14097409600,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
20551,SNAPPY MART #2,7914 THOMPSON ROAD,HIGHLANDS,TX,775620000,HARRIS,2814263588,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
31067,NORTH STAR,1511 E WALLISVILLE,HIGHLANDS,TX,775620000,HARRIS,8326132840,5AM-11PM,5AM-11PM,5AM-11PM,5AM-11PM,5AM-11PM,5AM-11PM,5AM-11PM
32515,UDay #24,504 S Main St,Highlands,TX,775624230,HARRIS,9367189007,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
10233,FIRST STOP FOOD STORE #27,3120 HIGHWAY 6,HITCHCOCK,TX,775630000,GALVESTON,14099331936,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
27535,PRIME MART #35,7727 HIGHWAY 6,HITCHCOCK,TX,775630000,GALVESTON,4094408733,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
31206,V4U #3,7802 HIGHWAY 6,HITCHCOCK,TX,775630000,GALVESTON,4099867866,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31336,AYMAN FOOD STORE,8813 HWY 6,HITCHCOCK,TX,775630000,GALVESTON,4099867266,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
21199,KEMAH FOOD MART,506 TEXAS AVENUE,KEMAH,TX,775650000,GALVESTON,2813345011,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
18082,DIXIE FOOD MART #2,133 N. DIXIE DR.,LAKE JACKSON,TX,775660000,BRAZORIA,19792974462,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
29572,7 DAYS,627 OYSTER CREEK DRIVE,LAKE JACKSON,TX,775660000,BRAZORIA,9792973552,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30773,STEP IN,102 PLANTATION DR,LAKE JACKSON,TX,775660000,BRAZORIA,9795299178,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30915,SPEEDY EXPRESS #34,502 HIGHWAY 332,LAKE JACKSON,TX,775662193,BRAZORIA,9792979721,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
16612,KWIK STOP,602 CEDAR DR.,LA MARQUE,TX,775680000,GALVESTON,14099355309,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
27035,SS EXPRESS MART,4603 GULF FWY,LA MARQUE,TX,775680000,GALVESTON,4099089855,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
27707,MT FOOD STORE,811 TEXAS AVE,LA MARQUE,TX,775683317,GALVESTON,4099334311,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29172,ON THE GO,720 HIGHWAY 3,LA MARQUE,TX,775685938,GALVESTON,4096555417,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29673,MIKES,2302 CEDAR DR,LA MARQUE,TX,775680000,GALVESTON,4099381782,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
31072,STAR MART #1,2502 HWY 3,LA MARQUE,TX,775680000,GALVESTON,4092297944,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
19301,SYLVAN BEACH GROCERY STOR,1105 SAN JACINTO ST.,LA PORTE,TX,775710000,HARRIS,2814717959,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
25999,NEW ANGELS CONVENIENCE ST,717 W MAIN ST,LA PORTE,TX,775714963,HARRIS,2814718640,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
27279,NU Q-T,1369 UNDERWOOD RD,LA PORTE,TX,775710000,HARRIS,2819414232,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
28573,KBK FOOD MART,9803 W FAIRMONT PKWY,LA PORTE,TX,775710000,HARRIS,2819419322,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM
29556,SPEEDY EXPRESS,3151 HWY 146,LA PORTE,TX,775710000,HARRIS,2814702358,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
31123,JACKS SUPERMART,3124 HIGHWAY 146 S,LA PORTE,TX,775710000,HARRIS,2818679410,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
31671,ROWDYS FOOD MART,8300 SPENCER HWY,LA PORTE,TX,775710000,HARRIS,2814794175,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
26163,SMART CHOICE FOOD MART,1620 W LEAGUE CITY PKWY,LEAGUE CITY,TX,775736441,GALVESTON,12815546786,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30150,GOPINATH FOOD CORNER,106 LANDING BLVD,LEAGUE CITY,TX,775730000,GALVESTON,2813382381,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
7715,SPIN IN MARKET #16,1907 N. MAIN,LIBERTY,TX,775750000,LIBERTY,19363363721,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
29786,COUNTRY FOOD MART #1,1924 HWY 90,LIBERTY,TX,775750000,LIBERTY,9363362025,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
24819,FUEL EXPRESS #3,19310 HIGHWAY 6,MANVEL,TX,775780000,BRAZORIA,2814890709,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
25728,MANVEL EXXON,20202 Highway 6,MANVEL,TX,775783804,BRAZORIA,2814893566,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
26354,LUCKY 1 FOOD MART,5304 BROADWAY ST,PEARLAND,TX,775813709,BRAZORIA,2814857124,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
30811,MANVEL FOOD MART,7206 BROADWAY ST,PEARLAND,TX,775810000,BRAZORIA,2814858232,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
31015,LONESTAR EXPRESS,3301 BROADWAY ST,PEARLAND,TX,775814301,BRAZORIA,2812584169,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31120,PEARLAND BUZZY BEE,2527 BROADWAY ST,PEARLAND,TX,775810000,BRAZORIA,8322436399,7AM-7PM,7AM-7PM,7AM-7PM,7AM-7PM,7AM-7PM,7AM-7PM,7AM-7PM
32042,Simpl C,3057 E Broadway (FM 518),Pearland,TX,775810000,BRAZORIA,8324869174,6AM-12PM,6AM-12PM,6AM-12PM,6AM-12PM,6AM-12PM,6AM-12PM,6AM-12PM
28368,GENE'S COUNTRY STORE,17603 PEARLAND SITES RD,PEARLAND,TX,775840000,BRAZORIA,2814890591,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29612,MR. EXPRESS #3,12705 BROADWAY ST,PEARLAND,TX,775840000,BRAZORIA,7133403133,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
29695,HANDI STOP #118,11011 COUNTY ROAD 59,PEARLAND,TX,775842476,BRAZORIA,7133403041,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
31507,MARRY'S FOOD MART,18810 TREE TOP LN,PEARLAND,TX,775840000,BRAZORIA,2816929919,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
14478,PAPA'S FOOD MART,820 SPENCER HWY S,HOUSTON,TX,775870000,HARRIS,17139417740,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
